"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"35289",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"35290",0,0,0,6,1,"Very Well","Grade 3","No","No","No"
"35291",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"35292",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35293",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"35294",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"35295",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"35296",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"35297",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35298",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35299",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35300",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"35301",0,0,1,20,3,"Not Well","Associate's degree","No","No","Yes"
"35302",0,0,1,20,2,"Well","Associate's degree","No","No","Yes"
"35303",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35304",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35305",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35306",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"35307",0,0,1,9,4,"Not at all","Grade 6","No","No","Yes"
"35308",1,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","Yes","Yes"
"35309",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"35310",0,0,1,1,1,"Very Well","No Schooling Completed","No","No","Yes"
"35311",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35312",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35313",0,0,1,18,3,"Not Well","Some college, but less than 1 year","No","No","Yes"
"35314",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"35315",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"35316",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
"35317",1,0,1,11,3,"Not Well","Grade 8","Yes","No","Yes"
"35318",0,0,0,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","No"
"35319",0,1,1,23,3,"Not Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"35320",0,0,0,11,2,"Well","Grade 8","No","No","No"
"35321",0,1,1,8,2,"Well","Grade 5","No","Yes","Yes"
"35322",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35323",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"35324",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"35325",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"35326",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35327",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"35328",0,0,0,10,3,"Not Well","Grade 7","No","No","No"
"35329",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35330",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35331",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35332",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35333",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"35334",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35335",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"35336",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35337",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35338",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35339",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35340",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35341",1,1,1,1,2,"Well","No Schooling Completed","Yes","Yes","Yes"
"35342",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35343",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"35344",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"35345",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"35346",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35347",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35348",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35349",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35350",1,0,1,7,2,"Well","Grade 4","Yes","No","Yes"
"35351",0,0,0,13,2,"Well","Grade 10","No","No","No"
"35352",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35353",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35354",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"35355",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"35356",1,0,1,7,1,"Very Well","Grade 4","Yes","No","Yes"
"35357",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35358",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35359",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"35360",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35361",0,0,1,15,2,"Well","12th Grade - no diploma","No","No","Yes"
"35362",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35363",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35364",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35365",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35366",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35367",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35368",0,0,1,3,1,"Very Well","Kindergarten","No","No","Yes"
"35369",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"35370",0,1,1,1,1,"Very Well","No Schooling Completed","No","Yes","Yes"
"35371",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"35372",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"35373",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"35374",0,0,1,1,4,"Not at all","No Schooling Completed","No","No","Yes"
"35375",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"35376",0,1,1,1,2,"Well","No Schooling Completed","No","Yes","Yes"
"35377",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35378",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35379",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35380",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35381",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"35382",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35383",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35384",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"35385",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"35386",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"35387",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"35388",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"35389",0,1,1,24,2,"Well","Doctorate degree","No","Yes","Yes"
"35390",0,1,1,24,2,"Well","Doctorate degree","No","Yes","Yes"
"35391",0,1,1,1,3,"Not Well","No Schooling Completed","No","Yes","Yes"
"35392",0,0,0,7,2,"Well","Grade 4","No","No","No"
"35393",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"35394",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"35395",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"35396",0,0,0,10,3,"Not Well","Grade 7","No","No","No"
"35397",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"35398",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"35399",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"35400",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35401",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35402",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"35403",0,0,1,16,4,"Not at all","Regular high school diploma","No","No","Yes"
"35404",0,0,1,15,4,"Not at all","12th Grade - no diploma","No","No","Yes"
"35405",0,0,1,11,2,"Well","Grade 8","No","No","Yes"
"35406",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"35407",0,0,0,10,3,"Not Well","Grade 7","No","No","No"
"35408",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35409",1,0,1,18,2,"Well","Some college, but less than 1 year","Yes","No","Yes"
"35410",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35411",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"35412",0,0,1,1,2,"Well","No Schooling Completed","No","No","Yes"
"35413",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35414",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35415",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"35416",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35417",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35418",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35419",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35420",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"35421",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"35422",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35423",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"35424",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35425",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"35426",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"35427",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35428",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35429",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"35430",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"35431",0,1,1,10,1,"Very Well","Grade 7","No","Yes","Yes"
"35432",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"35433",0,1,1,21,3,"Not Well","Bachelor's degree","No","Yes","Yes"
"35434",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"35435",0,1,1,20,2,"Well","Associate's degree","No","Yes","Yes"
"35436",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"35437",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35438",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"35439",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"35440",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"35441",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"35442",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35443",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35444",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35445",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"35446",0,0,1,24,1,"Very Well","Doctorate degree","No","No","Yes"
"35447",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"35448",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35449",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35450",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"35451",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"35452",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35453",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"35454",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35455",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35456",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35457",1,0,1,12,2,"Well","Grade 9","Yes","No","Yes"
"35458",1,0,1,8,2,"Well","Grade 5","Yes","No","Yes"
"35459",1,0,1,6,2,"Well","Grade 3","Yes","No","Yes"
"35460",0,0,0,10,2,"Well","Grade 7","No","No","No"
"35461",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"35462",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"35463",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"35464",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35465",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35466",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"35467",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35468",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"35469",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35470",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35471",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35472",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
"35473",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"35474",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"35475",0,0,0,13,3,"Not Well","Grade 10","No","No","No"
"35476",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"35477",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"35478",0,0,1,15,3,"Not Well","12th Grade - no diploma","No","No","Yes"
"35479",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"35480",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"35481",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35482",0,0,0,24,1,"Very Well","Doctorate degree","No","No","No"
"35483",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"35484",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35485",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35486",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35487",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"35488",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35489",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"35490",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"35491",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35492",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35493",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"35494",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"35495",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35496",0,0,0,8,2,"Well","Grade 5","No","No","No"
"35497",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35498",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"35499",0,1,1,24,1,"Very Well","Doctorate degree","No","Yes","Yes"
"35500",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35501",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35502",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"35503",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"35504",0,1,1,12,1,"Very Well","Grade 9","No","Yes","Yes"
"35505",0,1,1,10,1,"Very Well","Grade 7","No","Yes","Yes"
"35506",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35507",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"35508",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35509",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35510",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35511",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35512",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35513",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"35514",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35515",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35516",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"35517",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35518",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35519",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"35520",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35521",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35522",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35523",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"35524",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"35525",0,0,0,6,2,"Well","Grade 3","No","No","No"
"35526",0,0,0,4,2,"Well","Grade 1","No","No","No"
"35527",0,0,1,9,3,"Not Well","Grade 6","No","No","Yes"
"35528",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"35529",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35530",0,0,0,1,4,"Not at all","No Schooling Completed","No","No","No"
"35531",0,0,0,5,4,"Not at all","Grade 2","No","No","No"
"35532",1,0,1,8,3,"Not Well","Grade 5","Yes","No","Yes"
"35533",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"35534",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"35535",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35536",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"35537",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"35538",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"35539",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35540",1,0,1,17,2,"Well","GED or alternative credential","Yes","No","Yes"
"35541",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"35542",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35543",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"35544",1,0,1,1,4,"Not at all","No Schooling Completed","Yes","No","Yes"
"35545",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"35546",1,0,1,1,3,"Not Well","No Schooling Completed","Yes","No","Yes"
"35547",1,0,1,1,4,"Not at all","No Schooling Completed","Yes","No","Yes"
"35548",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"35549",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35550",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"35551",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"35552",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35553",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35554",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"35555",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"35556",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35557",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"35558",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35559",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35560",1,1,1,1,2,"Well","No Schooling Completed","Yes","Yes","Yes"
"35561",1,1,1,20,1,"Very Well","Associate's degree","Yes","Yes","Yes"
"35562",0,0,1,4,1,"Very Well","Grade 1","No","No","Yes"
"35563",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35564",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35565",1,1,1,21,3,"Not Well","Bachelor's degree","Yes","Yes","Yes"
"35566",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35567",0,0,0,8,1,"Very Well","Grade 5","No","No","No"
"35568",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35569",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35570",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35571",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35572",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"35573",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35574",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35575",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"35576",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"35577",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"35578",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35579",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35580",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35581",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35582",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35583",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35584",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35585",0,0,1,7,2,"Well","Grade 4","No","No","Yes"
"35586",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35587",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"35588",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"35589",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"35590",0,0,1,1,4,"Not at all","No Schooling Completed","No","No","Yes"
"35591",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35592",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"35593",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35594",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35595",0,0,1,3,1,"Very Well","Kindergarten","No","No","Yes"
"35596",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35597",0,0,0,7,4,"Not at all","Grade 4","No","No","No"
"35598",0,0,0,9,4,"Not at all","Grade 6","No","No","No"
"35599",0,0,1,10,4,"Not at all","Grade 7","No","No","Yes"
"35600",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35601",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35602",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"35603",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"35604",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"35605",0,0,1,9,3,"Not Well","Grade 6","No","No","Yes"
"35606",0,0,1,8,3,"Not Well","Grade 5","No","No","Yes"
"35607",0,0,0,14,3,"Not Well","Grade 11","No","No","No"
"35608",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"35609",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"35610",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"35611",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35612",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"35613",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"35614",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"35615",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"35616",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"35617",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"35618",0,1,1,14,1,"Very Well","Grade 11","No","Yes","Yes"
"35619",0,1,1,12,2,"Well","Grade 9","No","Yes","Yes"
"35620",0,1,1,14,1,"Very Well","Grade 11","No","Yes","Yes"
"35621",0,1,1,10,1,"Very Well","Grade 7","No","Yes","Yes"
"35622",0,1,1,6,1,"Very Well","Grade 3","No","Yes","Yes"
"35623",0,1,1,10,2,"Well","Grade 7","No","Yes","Yes"
"35624",0,1,1,8,1,"Very Well","Grade 5","No","Yes","Yes"
"35625",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"35626",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35627",1,0,1,22,3,"Not Well","Master's degree","Yes","No","Yes"
"35628",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"35629",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35630",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"35631",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"35632",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"35633",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"35634",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"35635",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"35636",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"35637",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35638",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"35639",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"35640",0,1,1,24,1,"Very Well","Doctorate degree","No","Yes","Yes"
"35641",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"35642",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"35643",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"35644",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"35645",1,0,1,12,3,"Not Well","Grade 9","Yes","No","Yes"
"35646",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"35647",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"35648",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"35649",0,0,1,2,1,"Very Well","Nursery School or Pre-school","No","No","Yes"
